11-0107|Desgraciadamente, esta es una definición de la logoterapia que en muchos libros de texto norteamericanos se da por auténtica. Por supuesto, no lo es. Se trata sólo de una visión cómica
11-0108|Pero, naturalmente, algo hay de eso. Es decir, en la logoterapia el paciente no se enfrenta a contenidos inconscientes reprimidos de su historia sexual, como por ejemplo. Kreuzer: Pero esta tampoco está excluida.
11-0109|Frankl: No, por supuesto. La sexualidad es una cosa esencial. Kreuzer: Tampoco los aspectos adlerianos de la compensación. Frankl:
11-0110|Tampoco. No sólo publiqué cosas con Freud, sino también con Adler, por invitación suya. Por lo tanto, Adler me reconoció absolutamente como alumno suyo.
11-0111|Voluntad de placer, voluntad de poder y voluntad de sentido. Kreuzer:
11-0112|¿Se puede decir que en su método están incluidos los temas originales, con lo cual abarca tres problemas: la voluntad de placer, como en Freud; la voluntad de poder, como en Adler; y ahora, la voluntad de sentido?
12-0001|Uno. La magnitud de la violencia.
12-0002|Vivimos en una época de una violencia desconcertante. En dos mil trece, el presidente del Estado Mayor Conjunto declaró ante un comité del Senado que el mundo es más peligroso que nunca.
12-0003|Sin embargo, los estadísticos cuentan una historia diferente: la de que la guerra y los conflictos letales han disminuido de manera constante e incluso vertiginosa desde la segunda guerra mundial.
12-0004|Actualmente, muchos académicos de la corriente principal respaldan esta opinión. En su influyente libro publicado en dos mil once, Los ángeles que llevamos dentro. El declive de la violencia y sus implicaciones,
12-0005|psicólogo de Járvard, Estiven Pínker, adoptó las expresiones, la larga paz, para designar las más de cuatro décadas de la guerra fría, mil novecientos cuarenta y cinco, mil novecientos noventa y uno, y la nueva paz.
12-0006|para los años posteriores a la guerra fría hasta nuestros días. En dicho libro, así como en artículos, textos breves y entrevistas posteriores a la publicación, Pinker se dedicó a reprender a los fatalistas.
12-0007|En su opinión, las estadísticas indican que podemos estar viviendo en la era más pacífica de la existencia de nuestra especie.
12-0008|Está claro que el sentido común debe buscar un término medio, admitiendo que, de hecho, el número y la letalidad de los conflictos globales han disminuido desde la segunda guerra mundial, sin embarcarse en terminologías extravagantes sobre la paz
12-0009|Esta denominada paz de la posguerra estuvo, y sigue estando, impregnada de sangre y atormentada por el sufrimiento.
12-0010|Es razonable argumentar que, durante esas décadas de la guerra fría, el número total de bajas fue inferior al de los seis años de la segunda guerra mundial. Mil novecientos treinta y nueve, mil novecientos cuarenta y cinco,
12-0011|y ciertamente mucho menor que el de la suma de víctimas de las dos guerras mundiales del siglo veinte. También es innegable que el número total de bajas ha disminuido más desde entonces.
12-0012|Los cinco conflictos intraestatales o interestatales más devastadores de las décadas de la posguerra en China, Corea, Vietnam, Afganistán, y entre Irán e Irak tuvieron lugar durante la guerra fría.
12-0013|Es también el caso de la mayoría de los politicidios, o asesinatos políticos de masas y de los genocidios más letales en la Unión Soviética, China, de nuevo,
12-0014|Yugoslavia, Corea del Norte, Vietnam del Norte, Sudán, Nigeria, Indonesia, PakistánBangladesh, Etiopía, Angola, Mozambique y Camboya, entre otros países.
12-0015|Ciertamente el fin de la guerra fría no acabó con tales atrocidades, como las que ocurrieron en Ruanda, el Congo, y con la implosión de Siria.
12-0016|No obstante, como sucedió con las grandes guerras, la trayectoria es descendente.
12-0017|No sorprende que el argumento reduccionista considere que la guerra fría fue menos violenta que los conflictos globales que la precedieron, y que las décadas posteriores a ella han sido estadísticamente menos violentas que la guerra fría.
12-0018|Pero ¿qué motiva la imagen aséptica de estos años, que ahora alcanzan los tres cuartos de siglo, para calificarlos como años de paz?
12-0019|La respuesta reside esencialmente en que dicha imagen se centra en las grandes potencias.
12-0020|Los principales antagonistas de la guerra fría, Estados Unidos y la Unión Soviética, con sus rebosantes arsenales nucleares, nunca llegaron a las manos.
12-0021|De hecho, las guerras entre las grandes potencias o entre los estados desarrollados se han convertido, según Pinker, en algo prácticamente obsoleto. No ha habido una tercera guerra mundial, ni es probable que la haya.
12-0022|Esta cuantificación optimista invita a diversas formas de complacencia.
12-0023|Qué virtuosos hemos llegado a ser, comparativamente, los mortales! En Estados Unidos, donde el sentimiento de haber ganado la guerra fría sigue estando arraigado,
12-0024|el relativo declive de la violencia global después de mil novecientos cuarenta y cinco se atribuye, en general, a la sabiduría, virtud y capacidad armamentística del mantenimiento de la paz estadounidense.
12-0025|En los círculos militaristas más agresivos, la disuasión nuclear, la doctrina de la MAD destrucción mutuamente asegurada de la guerra fría que al principio se describía como un delicado equilibrio del terror,
12-0026|sigue siendo glorificada como una política ilustrada que impidió un conflicto global catastrófico.
12-0027|Describir la larga era de la posguerra como una época de paz relativa es deshonesto, y no solo porque desvía la atención de la muerte y la agonía que en realidad se produjeron y siguen produciéndose
12-0028|sino que también oculta la medida en que Estados Unidos es responsable de contribuir, más que de impedir, la militarización y el caos después de mil novecientos cuarenta y cinco.
12-0029|Las incesantes transformaciones de los instrumentos de destrucción masiva encabezadas por estados unidos y el provocativo impacto global de esta obsesión tecnológica son en gran medida ignoradas.
12-0030|La continuidad de ciertos elementos estratégicos en la manera de librar la guerra al estilo estadounidense, una expresión popular en el Pentágono, supeditada en gran medida a las fuerzas aéreas y otras formas de fuerza bruta
12-0031|pasa desapercibida, al igual que la ayuda a regímenes extranjeros represivos y el impacto desestabilizador de las intervenciones abiertas o encubiertas llevadas a cabo en el extranjero.
12-0032|La dimensión más sutil e insidiosa de la militarización estadounidense en la posguerra es decir,
12-0033|la violencia ejercida sobre la sociedad civil destinando recursos a un estado de seguridad nacional colosal, intrusivo y siempre en expansión,
12-0034|no suele formar parte de los argumentos que se centran en la disminución numérica de la violencia desde la segunda guerra mundial.
12-0035|Por otra parte, el intento de cuantificar la guerra, el conflicto y la devastación plantea unos retos metodológicos enormes.
12-0036|Los datos que se manejan para apoyar el argumento del declive de la violencia son densos y a menudo convincentes, y proceden de diversas fuentes respetables.
12-0037|Sin embargo, hay que tener en cuenta que la cuantificación exacta de las muertes y la violencia resultan prácticamente imposibles.
12-0038|Cuando una fuente ofrece estimaciones bastante exactas de algo como el exceso de mortalidad debido a la guerra, nos encontramos, por lo general, ante unos investigadores que carecen de humildad e imaginación.
12-0039|Tomemos como ejemplo la segunda guerra mundial, sobre la cual se han escrito incontables estudios. Las estimaciones sobre el total de muertes relacionadas con la guerra oscilan entre aproximadamente cincuenta millones y más de ochenta millones.
12-0040|Cualquier persona familiarizada con las normalmente bien documentadas entradas de la Wikipedia, la enciclopedia en línea, verá cuán a menudo se producen discrepancias en las estimaciones de bajas al alza o a la baja
12-0041|Una explicación de estas diferencias es el caos absoluto que produce la violencia armada. Otra es que las personas que hacen el recuento deben decidir qué cuentan y cómo lo cuentan.
12-0042|Las muertes en combate de los soldados uniformados son más fáciles de contar, sobre todo las del bando vencedor.
12-0043|Se puede confiar en que los burócratas militares llevan unos registros precisos de sus propios muertos en acción, pero no, por supuesto, de los enemigos a los que han matado.
12-0044|Pero las bajas civiles debidas a la guerra son más difíciles de contar, aunque, como sucedió en la segunda guerra mundial, por lo general son mucho más numerosas que los muertos en combate.
12-0045|Estas fuentes de datos ¿van más allá de los denominados daños colaterales del combate, como las muertes causadas por la hambruna y las enfermedades?
12-0046|Tienen en cuenta los fallecimientos que pueden haberse producido mucho después de acabado el conflicto, como las muertes causadas por la radiación después de Hiroshima y Nagasaki
12-0047|o por el uso del agente naranja por parte de Estados Unidos en la guerra de Vietnam? La dificultad de calcular las bajas de los conflictos civiles, tribales, étnicos y religiosos con cierta exactitud es obvia.
12-0048|Lo mismo puede decirse de los politicidios,
12-0049|que abarcan desde el asesinato de millones de personas causado por las políticas gubernamentales, deliberadas o no, hasta las decenas de miles de asesinatos políticos más selectivos cometidos por los regímenes autoritarios.
12-0050|Los regímenes comunistas son responsables de un gran porcentaje de estas atrocidades en el siglo veinte,
12-0051|pero el historial estadounidense de ayuda a gobiernos autoritarios brutales en Latinoamérica, África, Asia y Oriente Medio es considerable, sórdido y, según las normas que el propio país profesa,
12-0052|en gran medida criminal. Concentrarse en las muertes y en su presunta trayectoria descendente también desvía la atención de las catástrofes humanitarias en sentido amplio.
12-0053|A mediados de dos mil quince, por ejemplo, la Oficina del Alto Comisionado para los Refugiados de las Naciones Unidas
12-0054|informó de que el número de personas desplazadas por la fuerza en todo el mundo como resultado de la persecución, el conflicto, la violencia generalizada o las violaciones de los derechos humanos
12-0055|había superado la cifra de sesenta millones, lo que suponía el nivel más alto registrado desde la segunda guerra mundial y su posguerra inmediata.
12-0056|Aproximadamente dos tercios de estos hombres, mujeres y niños fueron desplazados dentro de sus propios países. El resto eran refugiados, y más de la mitad de dichos refugiados eran niños.
12-0057|Así pues, nos encontramos ante una tendencia íntimamente relacionada con la violencia global que no va a la baja.
12-0058|En mil novecientos noventa y seis, las Naciones Unidas estimaban que en el mundo había treinta y siete coma tres millones de individuos desplazados por la fuerza.
12-0059|Veinte años después, a finales de dos mil quince, esta cifra había alcanzado los sesenta y cinco coma tres millones, un setenta y cinco por ciento de incremento respecto de las dos décadas posteriores a la segunda guerra mundial
12-0060|a las que la bibliografía que defiende el descenso de la violencia se refiere como la nueva paz.
12-0061|En el informe de Naciones Unidas en el que se recoge todo el año dos mil quince, se indica que la población global de personas desplazadas por la fuerza actualmente es mayor que la del Reino Unido
12-0062|Otros desastres infligidos a los civiles son menos visibles que las poblaciones desarraigadas.
12-0063|Las duras sanciones relacionadas con los conflictos, que a menudo paralizan los sistemas de higiene y de salud y pueden precipitar un incremento agudo de la mortalidad infantil,
12-0064|por lo general no figuran en la indexación de los epígrafes relacionados con la violencia militar.
12-0065|Las sanciones impuestas a Irak por iniciativa de Estados Unidos a principios de mil novecientos noventa, que se prolongaron durante trece años, junto a la primera guerra del Golfo, son un duro ejemplo de ello.
12-0066|Un reportaje publicado en el New York Times Magazine en julio de dos mil tres mencionaba a los partidarios y a los críticos de las sanciones
12-0067|pero aceptaba el hecho de que al menos varios centenares de miles de niños que, en circunstancias normales, hubieran podido vivir, murieron antes de su primer cumpleaños. Y después de todos estos conflictos generalizados,
12-0068|¿quién cuenta a los mutilados, o a los huérfanos o viudas, o aquellos a quienes los japoneses, en la estela de la segunda guerra mundial, denominaron los ancianos huérfanos, los padres que habían perdido a sus hijos?
12-0069|Por si fuera poco, las cifras y las tablas solo pueden insinuar la violencia psicológica y social sufrida por combatientes y civiles
12-0070|Por ejemplo, se ha sugerido que una de cada seis personas que habitan en zonas asoladas por la guerra puede sufrir un trastorno mental, en contraposición a una de cada diez en épocas normales.
12-0071|Aun cuando el personal estadounidense se viese afectado, la atención a los traumas no despertó gran preocupación hasta mil novecientos ochenta, siete años después de la retirada de Estados Unidos de Vietnam,
12-0072|cuando se reconoció oficialmente que el trastorno por estrés postraumático, Te E Pe, era una cuestión de salud mental.
12-0073|En dos mil ocho, un estudio a gran escala de un millón seiscientos cuarenta mil soldados desplegados en Afganistán e Irak, entre octubre de dos mil uno y octubre de dos mil siete
12-0074|llegó a la conclusión de que aproximadamente trescientos mil individuos sufren actualmente un te e pe o una depresión profunda.
12-0075|y que, probablemente, otros trescientos veinte mil padecieron una ele ce té, lesión cerebral traumática, durante el despliegue. Naturalmente, las cifras aumentaron a medida que estas guerras se prolongaban
12-0076|Humanizar estos datos inquietantes o ampliar sus ramificaciones a círculos familiares o comunitarios más amplios o bien a las poblaciones traumatizadas por la violencia en todo el mundo desafía la cuantificación estadística.
12-0077|También es inconmensurable otro riesgo de la violencia; es decir, los daños que la guerra, el conflicto, la militarización y el miedo puramente existencial infligen a la sociedad civil y a la práctica democrática.
12-0078|Esto sucede en todas partes, pero es más patente en Estados Unidos desde que Washington emprendió su guerra global contra el terror
12-0079|como respuesta a los ataques de Al Qaeda al World Trade Center y al Pentágono el once de septiembre de dos mil uno.
12-0080|Aquí las cifras resultan perversamente provocativas, puesto que las vidas que se han cobrado los atentados terroristas en el siglo veintiuno, pueden interpretarse como una confirmación, del argumento que defiende el declive de la violencia.
12-0081|Desde dos mil hasta dos mil catorce, según el sumamente citado Glóbal Terrorísem Index, se han registrado más de sesenta y un mil actos terroristas, que han causado más de ciento cuarenta mil muertes.
12-0082|Aun contando el once de septiembre, los países occidentales, han experimentado menos del cinco por ciento de estos incidentes, y del tres por ciento de las víctimas.
12-0083|Otra tabla minuciosamente detallada, que combina las informaciones de los medios de comunicación globales, en diversas lenguas,
